,Year,Month,Incident Zip,Sanitation_related,Neighborhood_related,House_related,Pollution_related,Other_related
6804,2017,9,10308,553,553,553,553,553
6805,2017,9,10309,653,653,653,653,653
6806,2017,9,10310,630,630,630,630,630
6807,2017,9,10312,1314,1314,1314,1314,1314
6808,2017,9,10314,1769,1769,1769,1769,1769
6809,2017,9,10451,975,975,975,975,975
6810,2017,9,10452,2203,2203,2203,2203,2203
6811,2017,9,10453,1825,1825,1825,1825,1825
6812,2017,9,10454,625,625,625,625,625
6813,2017,9,10455,855,855,855,855,855
6814,2017,9,10456,1823,1823,1823,1823,1823
6815,2017,9,10457,1841,1841,1841,1841,1841
6816,2017,9,10458,1889,1889,1889,1889,1889
6817,2017,9,10459,1011,1011,1011,1011,1011
6818,2017,9,10460,1233,1233,1233,1233,1233
6819,2017,9,10461,1269,1269,1269,1269,1269
6820,2017,9,10462,1344,1344,1344,1344,1344
6821,2017,9,10463,1428,1428,1428,1428,1428
6822,2017,9,10464,136,136,136,136,136
6823,2017,9,10465,1174,1174,1174,1174,1174
6824,2017,9,10466,1570,1570,1570,1570,1570
6825,2017,9,10467,2354,2354,2354,2354,2354
6826,2017,9,10468,1759,1759,1759,1759,1759
6827,2017,9,10469,1447,1447,1447,1447,1447
6828,2017,9,10470,454,454,454,454,454
6829,2017,9,10471,361,361,361,361,361
6830,2017,9,10472,1632,1632,1632,1632,1632
6831,2017,9,10473,906,906,906,906,906
6832,2017,9,10474,412,412,412,412,412
6833,2017,9,10475,317,317,317,317,317
6834,2017,9,11001,141,141,141,141,141
6835,2017,9,11004,190,190,190,190,190
6836,2017,9,11005,3,3,3,3,3
6837,2017,9,11040,47,47,47,47,47
6838,2017,9,11101,1283,1283,1283,1283,1283
6839,2017,9,11102,842,842,842,842,842
6840,2017,9,11103,885,885,885,885,885
6841,2017,9,11104,462,462,462,462,462
6842,2017,9,11105,692,692,692,692,692
6843,2017,9,11106,916,916,916,916,916
6844,2017,9,11109,36,36,36,36,36
6845,2017,9,11201,1650,1650,1650,1650,1650
6846,2017,9,11203,1887,1887,1887,1887,1887
6847,2017,9,11204,1599,1599,1599,1599,1599
6848,2017,9,11205,1290,1290,1290,1290,1290
6849,2017,9,11206,2285,2285,2285,2285,2285
6850,2017,9,11207,2421,2421,2421,2421,2421
6851,2017,9,11208,2449,2449,2449,2449,2449
6852,2017,9,11209,2416,2416,2416,2416,2416
6853,2017,9,11210,1229,1229,1229,1229,1229
6854,2017,9,11211,1679,1679,1679,1679,1679
6855,2017,9,11212,1688,1688,1688,1688,1688
6856,2017,9,11213,2053,2053,2053,2053,2053
6857,2017,9,11214,1457,1457,1457,1457,1457
6858,2017,9,11215,2055,2055,2055,2055,2055
6859,2017,9,11216,1744,1744,1744,1744,1744
6860,2017,9,11217,1326,1326,1326,1326,1326
6861,2017,9,11218,1575,1575,1575,1575,1575
6862,2017,9,11219,1422,1422,1422,1422,1422
6863,2017,9,11220,1828,1828,1828,1828,1828
6864,2017,9,11221,2395,2395,2395,2395,2395
6865,2017,9,11222,1113,1113,1113,1113,1113
6866,2017,9,11223,1460,1460,1460,1460,1460
6867,2017,9,11224,529,529,529,529,529
6868,2017,9,11225,1998,1998,1998,1998,1998
6869,2017,9,11226,3141,3141,3141,3141,3141
6870,2017,9,11228,1396,1396,1396,1396,1396
6871,2017,9,11229,1529,1529,1529,1529,1529
6872,2017,9,11230,1584,1584,1584,1584,1584
6873,2017,9,11231,1059,1059,1059,1059,1059
6874,2017,9,11232,695,695,695,695,695
6875,2017,9,11233,1898,1898,1898,1898,1898
6876,2017,9,11234,2237,2237,2237,2237,2237
6877,2017,9,11235,1562,1562,1562,1562,1562
6878,2017,9,11236,1608,1608,1608,1608,1608
6879,2017,9,11237,1867,1867,1867,1867,1867
6880,2017,9,11238,1931,1931,1931,1931,1931
6881,2017,9,11239,80,80,80,80,80
6882,2017,9,11241,1,1,1,1,1
6883,2017,9,11249,731,731,731,731,731
6884,2017,9,11251,1,1,1,1,1
6885,2017,9,11354,970,970,970,970,970
6886,2017,9,11355,1223,1223,1223,1223,1223
6887,2017,9,11356,647,647,647,647,647
6888,2017,9,11357,795,795,795,795,795
6889,2017,9,11358,951,951,951,951,951
6890,2017,9,11359,3,3,3,3,3
6891,2017,9,11360,290,290,290,290,290
6892,2017,9,11361,816,816,816,816,816
6893,2017,9,11362,435,435,435,435,435
6894,2017,9,11363,240,240,240,240,240
6895,2017,9,11364,750,750,750,750,750
6896,2017,9,11365,700,700,700,700,700
6897,2017,9,11366,709,709,709,709,709
6898,2017,9,11367,618,618,618,618,618
6899,2017,9,11368,1845,1845,1845,1845,1845
6900,2017,9,11369,817,817,817,817,817
6901,2017,9,11370,471,471,471,471,471
6902,2017,9,11371,5,5,5,5,5
6903,2017,9,11372,870,870,870,870,870
6904,2017,9,11373,1227,1227,1227,1227,1227
6905,2017,9,11374,770,770,770,770,770
6906,2017,9,11375,1232,1232,1232,1232,1232
6907,2017,9,11377,1638,1638,1638,1638,1638
6908,2017,9,11378,1273,1273,1273,1273,1273
6909,2017,9,11379,1107,1107,1107,1107,1107
6910,2017,9,11385,3176,3176,3176,3176,3176
6911,2017,9,11411,358,358,358,358,358
6912,2017,9,11412,977,977,977,977,977
6913,2017,9,11413,954,954,954,954,954
6914,2017,9,11414,878,878,878,878,878
6915,2017,9,11415,336,336,336,336,336
6916,2017,9,11416,678,678,678,678,678
6917,2017,9,11417,1237,1237,1237,1237,1237
6918,2017,9,11418,1066,1066,1066,1066,1066
6919,2017,9,11419,1628,1628,1628,1628,1628
6920,2017,9,11420,1781,1781,1781,1781,1781
6921,2017,9,11421,1005,1005,1005,1005,1005
6922,2017,9,11422,552,552,552,552,552
6923,2017,9,11423,630,630,630,630,630
6924,2017,9,11426,464,464,464,464,464
6925,2017,9,11427,527,527,527,527,527
6926,2017,9,11428,427,427,427,427,427
6927,2017,9,11429,484,484,484,484,484
6928,2017,9,11430,87,87,87,87,87
6929,2017,9,11432,1076,1076,1076,1076,1076
6930,2017,9,11433,1025,1025,1025,1025,1025
6931,2017,9,11434,1208,1208,1208,1208,1208
6932,2017,9,11435,1039,1039,1039,1039,1039
6933,2017,9,11436,439,439,439,439,439
6934,2017,9,11691,938,938,938,938,938
6935,2017,9,11692,269,269,269,269,269
6936,2017,9,11693,279,279,279,279,279
6937,2017,9,11694,392,392,392,392,392
6938,2017,9,11695,2,2,2,2,2
6939,2017,9,11697,20,20,20,20,20
6940,2017,9,83,3,3,3,3,3
6941,2017,9,nan,23,23,23,23,23
6942,2017,10,10000,18,18,18,18,18
6943,2017,10,10001,942,942,942,942,942
6944,2017,10,10002,1885,1885,1885,1885,1885
6945,2017,10,10003,1541,1541,1541,1541,1541
6946,2017,10,10004,158,158,158,158,158
6947,2017,10,10005,148,148,148,148,148
6948,2017,10,10006,153,153,153,153,153
6949,2017,10,10007,284,284,284,284,284
6950,2017,10,10009,1205,1205,1205,1205,1205
6951,2017,10,10010,636,636,636,636,636
6952,2017,10,10011,1253,1253,1253,1253,1253
6953,2017,10,10012,976,976,976,976,976
6954,2017,10,10013,1045,1045,1045,1045,1045
6955,2017,10,10014,901,901,901,901,901
6956,2017,10,10016,976,976,976,976,976
6957,2017,10,10017,438,438,438,438,438
6958,2017,10,10018,488,488,488,488,488
6959,2017,10,10019,1120,1120,1120,1120,1120
6960,2017,10,10020,26,26,26,26,26
6961,2017,10,10021,626,626,626,626,626
6962,2017,10,10022,648,648,648,648,648
6963,2017,10,10023,1027,1027,1027,1027,1027
6964,2017,10,10024,1029,1029,1029,1029,1029
6965,2017,10,10025,1957,1957,1957,1957,1957
6966,2017,10,10026,964,964,964,964,964
6967,2017,10,10027,1390,1390,1390,1390,1390
6968,2017,10,10028,851,851,851,851,851
6969,2017,10,10029,1407,1407,1407,1407,1407
6970,2017,10,10030,970,970,970,970,970
6971,2017,10,10031,2011,2011,2011,2011,2011
6972,2017,10,10032,1772,1772,1772,1772,1772
6973,2017,10,10033,1458,1458,1458,1458,1458
6974,2017,10,10034,1315,1315,1315,1315,1315
6975,2017,10,10035,872,872,872,872,872
6976,2017,10,10036,1028,1028,1028,1028,1028
6977,2017,10,10037,403,403,403,403,403
6978,2017,10,10038,475,475,475,475,475
6979,2017,10,10039,669,669,669,669,669
6980,2017,10,10040,1322,1322,1322,1322,1322
6981,2017,10,10041,4,4,4,4,4
6982,2017,10,10044,23,23,23,23,23
6983,2017,10,10045,2,2,2,2,2
6984,2017,10,10065,510,510,510,510,510
6985,2017,10,10069,49,49,49,49,49
6986,2017,10,10075,416,416,416,416,416
6987,2017,10,10105,2,2,2,2,2
6988,2017,10,10106,1,1,1,1,1
6989,2017,10,10107,1,1,1,1,1
6990,2017,10,10110,1,1,1,1,1
6991,2017,10,10111,5,5,5,5,5
6992,2017,10,10112,31,31,31,31,31
6993,2017,10,10118,3,3,3,3,3
6994,2017,10,10119,5,5,5,5,5
6995,2017,10,10120,1,1,1,1,1
6996,2017,10,10121,7,7,7,7,7
6997,2017,10,10122,2,2,2,2,2
6998,2017,10,10123,5,5,5,5,5
6999,2017,10,10128,685,685,685,685,685
7000,2017,10,10151,1,1,1,1,1
7001,2017,10,10152,1,1,1,1,1
7002,2017,10,10154,1,1,1,1,1
7003,2017,10,10155,1,1,1,1,1
7004,2017,10,10162,3,3,3,3,3
7005,2017,10,10165,5,5,5,5,5
7006,2017,10,10167,1,1,1,1,1
7007,2017,10,10168,6,6,6,6,6
7008,2017,10,10169,4,4,4,4,4
7009,2017,10,10170,1,1,1,1,1
7010,2017,10,10172,1,1,1,1,1
7011,2017,10,10175,1,1,1,1,1
7012,2017,10,10176,1,1,1,1,1
7013,2017,10,10177,1,1,1,1,1
7014,2017,10,10178,1,1,1,1,1
7015,2017,10,10271,1,1,1,1,1
7016,2017,10,10278,6,6,6,6,6
7017,2017,10,10279,1,1,1,1,1
7018,2017,10,10280,30,30,30,30,30
7019,2017,10,10281,9,9,9,9,9
7020,2017,10,10282,33,33,33,33,33
7021,2017,10,10301,1129,1129,1129,1129,1129
7022,2017,10,10302,504,504,504,504,504
7023,2017,10,10303,581,581,581,581,581
7024,2017,10,10304,988,988,988,988,988
7025,2017,10,10305,814,814,814,814,814
7026,2017,10,10306,1247,1247,1247,1247,1247
7027,2017,10,10307,259,259,259,259,259
7028,2017,10,10308,585,585,585,585,585
7029,2017,10,10309,646,646,646,646,646
7030,2017,10,10310,652,652,652,652,652
7031,2017,10,10312,1140,1140,1140,1140,1140
7032,2017,10,10314,1807,1807,1807,1807,1807
7033,2017,10,10451,1166,1166,1166,1166,1166
7034,2017,10,10452,2207,2207,2207,2207,2207
7035,2017,10,10453,2198,2198,2198,2198,2198
7036,2017,10,10454,715,715,715,715,715
7037,2017,10,10455,861,861,861,861,861
7038,2017,10,10456,1984,1984,1984,1984,1984
7039,2017,10,10457,1910,1910,1910,1910,1910
7040,2017,10,10458,2163,2163,2163,2163,2163
7041,2017,10,10459,1241,1241,1241,1241,1241
7042,2017,10,10460,1344,1344,1344,1344,1344
7043,2017,10,10461,1275,1275,1275,1275,1275
7044,2017,10,10462,1587,1587,1587,1587,1587
7045,2017,10,10463,1559,1559,1559,1559,1559
7046,2017,10,10464,132,132,132,132,132
7047,2017,10,10465,1091,1091,1091,1091,1091
7048,2017,10,10466,1660,1660,1660,1660,1660
7049,2017,10,10467,2725,2725,2725,2725,2725
7050,2017,10,10468,2038,2038,2038,2038,2038
7051,2017,10,10469,1394,1394,1394,1394,1394
7052,2017,10,10470,515,515,515,515,515
7053,2017,10,10471,462,462,462,462,462
7054,2017,10,10472,1727,1727,1727,1727,1727
7055,2017,10,10473,958,958,958,958,958
7056,2017,10,10474,422,422,422,422,422
7057,2017,10,10475,270,270,270,270,270
7058,2017,10,11001,89,89,89,89,89
7059,2017,10,11004,267,267,267,267,267
7060,2017,10,11005,3,3,3,3,3
7061,2017,10,11040,59,59,59,59,59
7062,2017,10,11101,1470,1470,1470,1470,1470
7063,2017,10,11102,850,850,850,850,850
7064,2017,10,11103,966,966,966,966,966
7065,2017,10,11104,635,635,635,635,635
7066,2017,10,11105,952,952,952,952,952
7067,2017,10,11106,947,947,947,947,947
7068,2017,10,11109,31,31,31,31,31
7069,2017,10,11201,1555,1555,1555,1555,1555
7070,2017,10,11203,1879,1879,1879,1879,1879
7071,2017,10,11204,1503,1503,1503,1503,1503
7072,2017,10,11205,1423,1423,1423,1423,1423
7073,2017,10,11206,2281,2281,2281,2281,2281
7074,2017,10,11207,2617,2617,2617,2617,2617
7075,2017,10,11208,2415,2415,2415,2415,2415
7076,2017,10,11209,2471,2471,2471,2471,2471
7077,2017,10,11210,1393,1393,1393,1393,1393
7078,2017,10,11211,1768,1768,1768,1768,1768
7079,2017,10,11212,1817,1817,1817,1817,1817
7080,2017,10,11213,1983,1983,1983,1983,1983
7081,2017,10,11214,1560,1560,1560,1560,1560
7082,2017,10,11215,2238,2238,2238,2238,2238
7083,2017,10,11216,2129,2129,2129,2129,2129
7084,2017,10,11217,1389,1389,1389,1389,1389
7085,2017,10,11218,1610,1610,1610,1610,1610
7086,2017,10,11219,1517,1517,1517,1517,1517
7087,2017,10,11220,2016,2016,2016,2016,2016
7088,2017,10,11221,2257,2257,2257,2257,2257
7089,2017,10,11222,1359,1359,1359,1359,1359
7090,2017,10,11223,1699,1699,1699,1699,1699
7091,2017,10,11224,608,608,608,608,608
7092,2017,10,11225,2286,2286,2286,2286,2286
7093,2017,10,11226,3293,3293,3293,3293,3293
7094,2017,10,11228,1368,1368,1368,1368,1368
7095,2017,10,11229,1672,1672,1672,1672,1672
7096,2017,10,11230,1917,1917,1917,1917,1917
7097,2017,10,11231,1039,1039,1039,1039,1039
7098,2017,10,11232,796,796,796,796,796
7099,2017,10,11233,1836,1836,1836,1836,1836
7100,2017,10,11234,1974,1974,1974,1974,1974
7101,2017,10,11235,1657,1657,1657,1657,1657
7102,2017,10,11236,1761,1761,1761,1761,1761
7103,2017,10,11237,1745,1745,1745,1745,1745
7104,2017,10,11238,1798,1798,1798,1798,1798
7105,2017,10,11239,135,135,135,135,135
7106,2017,10,11241,1,1,1,1,1
7107,2017,10,11249,741,741,741,741,741
7108,2017,10,11251,3,3,3,3,3
7109,2017,10,11354,989,989,989,989,989
7110,2017,10,11355,1289,1289,1289,1289,1289
7111,2017,10,11356,665,665,665,665,665
7112,2017,10,11357,921,921,921,921,921
7113,2017,10,11358,923,923,923,923,923
7114,2017,10,11360,262,262,262,262,262
7115,2017,10,11361,836,836,836,836,836
7116,2017,10,11362,430,430,430,430,430
7117,2017,10,11363,215,215,215,215,215
7118,2017,10,11364,784,784,784,784,784
7119,2017,10,11365,869,869,869,869,869
7120,2017,10,11366,681,681,681,681,681
7121,2017,10,11367,755,755,755,755,755
7122,2017,10,11368,1671,1671,1671,1671,1671
7123,2017,10,11369,786,786,786,786,786
7124,2017,10,11370,542,542,542,542,542
7125,2017,10,11371,10,10,10,10,10
7126,2017,10,11372,1097,1097,1097,1097,1097
7127,2017,10,11373,1466,1466,1466,1466,1466
7128,2017,10,11374,793,793,793,793,793
7129,2017,10,11375,1259,1259,1259,1259,1259
7130,2017,10,11377,1765,1765,1765,1765,1765
7131,2017,10,11378,1418,1418,1418,1418,1418
7132,2017,10,11379,1078,1078,1078,1078,1078
7133,2017,10,11385,3416,3416,3416,3416,3416
7134,2017,10,11411,411,411,411,411,411
7135,2017,10,11412,824,824,824,824,824
7136,2017,10,11413,788,788,788,788,788
7137,2017,10,11414,839,839,839,839,839
7138,2017,10,11415,392,392,392,392,392
7139,2017,10,11416,688,688,688,688,688
7140,2017,10,11417,1160,1160,1160,1160,1160
7141,2017,10,11418,1255,1255,1255,1255,1255
7142,2017,10,11419,1512,1512,1512,1512,1512
7143,2017,10,11420,1698,1698,1698,1698,1698
7144,2017,10,11421,1081,1081,1081,1081,1081
7145,2017,10,11422,544,544,544,544,544
7146,2017,10,11423,630,630,630,630,630
7147,2017,10,11426,318,318,318,318,318
7148,2017,10,11427,412,412,412,412,412
7149,2017,10,11428,393,393,393,393,393
7150,2017,10,11429,503,503,503,503,503
7151,2017,10,11430,62,62,62,62,62
7152,2017,10,11432,1120,1120,1120,1120,1120
7153,2017,10,11433,955,955,955,955,955
7154,2017,10,11434,1162,1162,1162,1162,1162
7155,2017,10,11435,1208,1208,1208,1208,1208
7156,2017,10,11436,439,439,439,439,439
7157,2017,10,11691,1022,1022,1022,1022,1022
7158,2017,10,11692,261,261,261,261,261
7159,2017,10,11693,229,229,229,229,229
7160,2017,10,11694,379,379,379,379,379
7161,2017,10,11695,3,3,3,3,3
7162,2017,10,11697,15,15,15,15,15
7163,2017,10,83,2,2,2,2,2
7164,2017,10,nan,22,22,22,22,22
7165,2017,11,00083,2,2,2,2,2
7166,2017,11,10000,7,7,7,7,7
7167,2017,11,10001,836,836,836,836,836
7168,2017,11,10002,1785,1785,1785,1785,1785
7169,2017,11,10003,1496,1496,1496,1496,1496
7170,2017,11,10004,135,135,135,135,135
7171,2017,11,10005,138,138,138,138,138
7172,2017,11,10006,109,109,109,109,109
7173,2017,11,10007,297,297,297,297,297
7174,2017,11,10009,1269,1269,1269,1269,1269
7175,2017,11,10010,487,487,487,487,487
7176,2017,11,10011,1154,1154,1154,1154,1154
7177,2017,11,10012,987,987,987,987,987
7178,2017,11,10013,793,793,793,793,793
7179,2017,11,10014,777,777,777,777,777
7180,2017,11,10016,1014,1014,1014,1014,1014
7181,2017,11,10017,410,410,410,410,410
7182,2017,11,10018,414,414,414,414,414
7183,2017,11,10019,1091,1091,1091,1091,1091
7184,2017,11,10020,36,36,36,36,36
7185,2017,11,10021,506,506,506,506,506
7186,2017,11,10022,651,651,651,651,651
7187,2017,11,10023,902,902,902,902,902
7188,2017,11,10024,991,991,991,991,991
7189,2017,11,10025,1767,1767,1767,1767,1767
7190,2017,11,10026,899,899,899,899,899
7191,2017,11,10027,1373,1373,1373,1373,1373
7192,2017,11,10028,859,859,859,859,859
7193,2017,11,10029,1417,1417,1417,1417,1417
7194,2017,11,10030,1002,1002,1002,1002,1002
7195,2017,11,10031,2316,2316,2316,2316,2316
7196,2017,11,10032,1981,1981,1981,1981,1981
7197,2017,11,10033,1637,1637,1637,1637,1637
7198,2017,11,10034,1408,1408,1408,1408,1408
7199,2017,11,10035,728,728,728,728,728
7200,2017,11,10036,873,873,873,873,873
7201,2017,11,10037,528,528,528,528,528
7202,2017,11,10038,298,298,298,298,298
7203,2017,11,10039,798,798,798,798,798
7204,2017,11,10040,1409,1409,1409,1409,1409
7205,2017,11,10041,4,4,4,4,4
7206,2017,11,10044,27,27,27,27,27
7207,2017,11,10065,404,404,404,404,404
7208,2017,11,10069,39,39,39,39,39
7209,2017,11,10075,360,360,360,360,360
7210,2017,11,10103,2,2,2,2,2
7211,2017,11,10105,6,6,6,6,6
7212,2017,11,10106,2,2,2,2,2
7213,2017,11,10107,3,3,3,3,3
7214,2017,11,10110,1,1,1,1,1
7215,2017,11,10111,2,2,2,2,2
7216,2017,11,10112,9,9,9,9,9
7217,2017,11,10118,4,4,4,4,4
7218,2017,11,10119,4,4,4,4,4
7219,2017,11,10120,1,1,1,1,1
7220,2017,11,10121,6,6,6,6,6
7221,2017,11,10123,1,1,1,1,1
7222,2017,11,10128,756,756,756,756,756
7223,2017,11,10151,2,2,2,2,2
7224,2017,11,10153,2,2,2,2,2
7225,2017,11,10162,2,2,2,2,2
7226,2017,11,10167,1,1,1,1,1
7227,2017,11,10168,1,1,1,1,1
7228,2017,11,10169,3,3,3,3,3
7229,2017,11,10170,4,4,4,4,4
7230,2017,11,10171,1,1,1,1,1
7231,2017,11,10172,1,1,1,1,1
7232,2017,11,10173,2,2,2,2,2
7233,2017,11,10177,1,1,1,1,1
7234,2017,11,10178,1,1,1,1,1
7235,2017,11,10271,4,4,4,4,4
7236,2017,11,10278,5,5,5,5,5
7237,2017,11,10279,1,1,1,1,1
7238,2017,11,10280,19,19,19,19,19
7239,2017,11,10281,4,4,4,4,4
7240,2017,11,10282,14,14,14,14,14
7241,2017,11,10301,1037,1037,1037,1037,1037
7242,2017,11,10302,586,586,586,586,586
7243,2017,11,10303,533,533,533,533,533
7244,2017,11,10304,1088,1088,1088,1088,1088
7245,2017,11,10305,840,840,840,840,840
7246,2017,11,10306,1066,1066,1066,1066,1066
7247,2017,11,10307,235,235,235,235,235
7248,2017,11,10308,597,597,597,597,597
7249,2017,11,10309,724,724,724,724,724
7250,2017,11,10310,533,533,533,533,533
7251,2017,11,10312,1157,1157,1157,1157,1157
7252,2017,11,10314,1607,1607,1607,1607,1607
7253,2017,11,10451,1391,1391,1391,1391,1391
7254,2017,11,10452,2467,2467,2467,2467,2467
7255,2017,11,10453,2729,2729,2729,2729,2729
7256,2017,11,10454,763,763,763,763,763
7257,2017,11,10455,1178,1178,1178,1178,1178
7258,2017,11,10456,2654,2654,2654,2654,2654
7259,2017,11,10457,2442,2442,2442,2442,2442
7260,2017,11,10458,2697,2697,2697,2697,2697
7261,2017,11,10459,1427,1427,1427,1427,1427
7262,2017,11,10460,1915,1915,1915,1915,1915
7263,2017,11,10461,1282,1282,1282,1282,1282
7264,2017,11,10462,2032,2032,2032,2032,2032
7265,2017,11,10463,1683,1683,1683,1683,1683
7266,2017,11,10464,103,103,103,103,103
7267,2017,11,10465,772,772,772,772,772
7268,2017,11,10466,1809,1809,1809,1809,1809
7269,2017,11,10467,3112,3112,3112,3112,3112
7270,2017,11,10468,2572,2572,2572,2572,2572
7271,2017,11,10469,1126,1126,1126,1126,1126
7272,2017,11,10470,522,522,522,522,522
7273,2017,11,10471,409,409,409,409,409
7274,2017,11,10472,2059,2059,2059,2059,2059
7275,2017,11,10473,1009,1009,1009,1009,1009
7276,2017,11,10474,447,447,447,447,447
7277,2017,11,10475,267,267,267,267,267
7278,2017,11,11001,88,88,88,88,88
7279,2017,11,11004,165,165,165,165,165
7280,2017,11,11005,3,3,3,3,3
7281,2017,11,11040,54,54,54,54,54
7282,2017,11,11101,1224,1224,1224,1224,1224
7283,2017,11,11102,834,834,834,834,834
7284,2017,11,11103,966,966,966,966,966
7285,2017,11,11104,588,588,588,588,588
7286,2017,11,11105,854,854,854,854,854
7287,2017,11,11106,904,904,904,904,904
7288,2017,11,11109,24,24,24,24,24
7289,2017,11,11201,1240,1240,1240,1240,1240
7290,2017,11,11203,2223,2223,2223,2223,2223
7291,2017,11,11204,1549,1549,1549,1549,1549
7292,2017,11,11205,1330,1330,1330,1330,1330
7293,2017,11,11206,2067,2067,2067,2067,2067
7294,2017,11,11207,2633,2633,2633,2633,2633
7295,2017,11,11208,2564,2564,2564,2564,2564
7296,2017,11,11209,2384,2384,2384,2384,2384
7297,2017,11,11210,1417,1417,1417,1417,1417
7298,2017,11,11211,1557,1557,1557,1557,1557
7299,2017,11,11212,2237,2237,2237,2237,2237
7300,2017,11,11213,2226,2226,2226,2226,2226
7301,2017,11,11214,1670,1670,1670,1670,1670
7302,2017,11,11215,1940,1940,1940,1940,1940
7303,2017,11,11216,2059,2059,2059,2059,2059
7304,2017,11,11217,1317,1317,1317,1317,1317
7305,2017,11,11218,1514,1514,1514,1514,1514
7306,2017,11,11219,1618,1618,1618,1618,1618
7307,2017,11,11220,1902,1902,1902,1902,1902
7308,2017,11,11221,2125,2125,2125,2125,2125
7309,2017,11,11222,1146,1146,1146,1146,1146
7310,2017,11,11223,1674,1674,1674,1674,1674
7311,2017,11,11224,525,525,525,525,525
7312,2017,11,11225,2424,2424,2424,2424,2424
7313,2017,11,11226,3761,3761,3761,3761,3761
7314,2017,11,11228,1111,1111,1111,1111,1111
7315,2017,11,11229,1635,1635,1635,1635,1635
7316,2017,11,11230,1997,1997,1997,1997,1997
7317,2017,11,11231,932,932,932,932,932
7318,2017,11,11232,668,668,668,668,668
7319,2017,11,11233,1921,1921,1921,1921,1921
7320,2017,11,11234,1705,1705,1705,1705,1705
7321,2017,11,11235,1622,1622,1622,1622,1622
7322,2017,11,11236,1674,1674,1674,1674,1674
7323,2017,11,11237,1685,1685,1685,1685,1685
7324,2017,11,11238,1718,1718,1718,1718,1718
7325,2017,11,11239,137,137,137,137,137
7326,2017,11,11249,663,663,663,663,663
7327,2017,11,11354,1091,1091,1091,1091,1091
7328,2017,11,11355,1280,1280,1280,1280,1280
7329,2017,11,11356,568,568,568,568,568
7330,2017,11,11357,680,680,680,680,680
7331,2017,11,11358,1058,1058,1058,1058,1058
7332,2017,11,11359,1,1,1,1,1
7333,2017,11,11360,297,297,297,297,297
7334,2017,11,11361,900,900,900,900,900
7335,2017,11,11362,354,354,354,354,354
7336,2017,11,11363,169,169,169,169,169
7337,2017,11,11364,694,694,694,694,694
7338,2017,11,11365,915,915,915,915,915
7339,2017,11,11366,766,766,766,766,766
7340,2017,11,11367,639,639,639,639,639
7341,2017,11,11368,1711,1711,1711,1711,1711
7342,2017,11,11369,676,676,676,676,676
7343,2017,11,11370,466,466,466,466,466
7344,2017,11,11371,1,1,1,1,1
7345,2017,11,11372,1065,1065,1065,1065,1065
7346,2017,11,11373,2088,2088,2088,2088,2088
7347,2017,11,11374,852,852,852,852,852
7348,2017,11,11375,1278,1278,1278,1278,1278
7349,2017,11,11377,1507,1507,1507,1507,1507
7350,2017,11,11378,1164,1164,1164,1164,1164
7351,2017,11,11379,929,929,929,929,929
7352,2017,11,11385,3514,3514,3514,3514,3514
7353,2017,11,11411,298,298,298,298,298
7354,2017,11,11412,762,762,762,762,762
7355,2017,11,11413,830,830,830,830,830
7356,2017,11,11414,860,860,860,860,860
7357,2017,11,11415,454,454,454,454,454
7358,2017,11,11416,685,685,685,685,685
7359,2017,11,11417,1021,1021,1021,1021,1021
7360,2017,11,11418,946,946,946,946,946
